0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089
0.0089,0.00888317,0.00889926,0.0089,0.0089,0.0089,0.00890688,0.00892755,0.0089,0.0089,0.0089,0.0089
0.0089,0.00888573,0.00890004,0.0089,0.0089,0.0089,0.00890004,0.00891101,0.0089,0.0089,0.0089,0.0089
0.0089,0.008941,0.008922,0.0089,0.0089,0.008925,0.00885,0.0089,0.0089,0.0089,0.0089,0.0089
0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089
0.0089,0.0089,0.00893,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089
0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089
0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089
